"County","month","year","spi1"
"Dakota ",6,2013,-0.634296536445618
"Dawes ",6,2013,-0.195629581809044
"Dawson ",6,2013,-0.97214412689209
"Deuel ",6,2013,-0.825707137584686
"Dixon ",6,2013,-0.603040397167206
"Dodge ",6,2013,-0.263736873865128
"Douglas ",6,2013,-0.167501300573349
"Dundy ",6,2013,-1.09990870952606
"Fillmore ",6,2013,-1.41728365421295
"Franklin ",6,2013,-1.05424499511719
"Frontier ",6,2013,-1.19999349117279
"Furnas ",6,2013,-1.36461508274078
"Gage ",6,2013,-0.834472596645355
"Garden ",6,2013,-0.632294714450836
"Garfield ",6,2013,-1.01569247245789
"Gosper ",6,2013,-1.10127949714661
"Grant ",6,2013,-0.535083830356598
"Greeley ",6,2013,-0.894602477550507
"Hall ",6,2013,-1.27407574653625
"Hamilton ",6,2013,-1.17950022220612
"Harlan ",6,2013,-1.31281340122223
"Hayes ",6,2013,-1.15960466861725
"Hitchcock ",6,2013,-1.13511955738068
"Holt ",6,2013,-0.521895051002502
"Hooker ",6,2013,-0.554421007633209
"Howard ",6,2013,-0.891573965549469
"Jefferson ",6,2013,-1.20180332660675
"Johnson ",6,2013,-0.574426651000977
"Kearney ",6,2013,-1.2182754278183
"Keith ",6,2013,-0.746068298816681
"Keya Paha ",6,2013,-0.0187910683453083
"Kimball ",6,2013,-1.63850319385529
"Knox ",6,2013,-0.354510128498077
"Lancaster ",6,2013,-0.677785634994507
"Lincoln ",6,2013,-0.801197588443756
"Logan ",6,2013,-0.21622259914875
"Loup ",6,2013,-0.82388699054718
"Madison ",6,2013,-0.729922890663147
"McPherson ",6,2013,-0.441488862037659
"Merrick ",6,2013,-0.712123513221741
"Morrill ",6,2013,-0.656903684139252
"Nance ",6,2013,-0.454896360635757
"Nemaha ",6,2013,-0.490331947803497
"Nuckolls ",6,2013,-1.61595821380615
"Otoe ",6,2013,-0.509455263614655
"Pawnee ",6,2013,-0.740920782089233
"Perkins ",6,2013,-0.821213901042938
"Phelps ",6,2013,-1.06428599357605
"Pierce ",6,2013,-0.721839725971222
"Platte ",6,2013,-0.45721435546875
"Polk ",6,2013,-0.538877248764038
"Red Willow ",6,2013,-1.30323195457458
"Richardson ",6,2013,-0.515720903873444
"Rock ",6,2013,-0.30885112285614
"Saline ",6,2013,-0.981121003627777
"Sarpy ",6,2013,0.0775444656610489
"Saunders ",6,2013,-0.417734980583191
"Scotts Bluff ",6,2013,-0.932852506637573
"Seward ",6,2013,-0.642733633518219
"Sheridan ",6,2013,-0.434903055429459
"Sherman ",6,2013,-1.05674803256989
"Sioux ",6,2013,-0.78698456287384
"Stanton ",6,2013,-0.556688725948334
"Thayer ",6,2013,-1.60687553882599
"Thomas ",6,2013,-0.309869319200516
"Thurston ",6,2013,-0.600650548934937
"Valley ",6,2013,-1.01630890369415
"Washington ",6,2013,-0.158244401216507
"Wayne ",6,2013,-0.754012703895569
"Webster ",6,2013,-1.4634770154953
"Wheeler ",6,2013,-1.18492233753204
"York ",6,2013,-0.806157290935516
"Adams ",7,2013,-0.622329890727997
"Antelope ",7,2013,-0.908673822879791
"Arthur ",7,2013,-0.639263510704041
"Banner ",7,2013,-0.884139657020569
"Blaine ",7,2013,-0.233757093548775
"Boone ",7,2013,-0.884331345558167
"Box Butte ",7,2013,-0.857772946357727
"Boyd ",7,2013,0.0382872596383095
"Brown ",7,2013,-0.159284323453903
"Buffalo ",7,2013,-0.51390540599823
"Burt ",7,2013,-1.79170310497284
"Butler ",7,2013,-1.15289568901062
"Cass ",7,2013,-1.71097981929779
"Cedar ",7,2013,-0.734297037124634
"Chase ",7,2013,-0.236636236310005
"Cherry ",7,2013,-0.167192012071609
"Cheyenne ",7,2013,-0.14206175506115
"Clay ",7,2013,-0.43161153793335
"Colfax ",7,2013,-1.30018544197083
"Cuming ",7,2013,-1.58420288562775
"Custer ",7,2013,-0.272950083017349
"Dakota ",7,2013,-1.53252446651459
"Dawes ",7,2013,-0.327528953552246
"Dawson ",7,2013,-0.58477795124054
"Deuel ",7,2013,-0.175505340099335
"Dixon ",7,2013,-1.37292897701263
"Dodge ",7,2013,-1.63460493087769
"Douglas ",7,2013,-1.88077664375305
"Dundy ",7,2013,-0.316971242427826
"Fillmore ",7,2013,-0.77909904718399
"Franklin ",7,2013,-0.552738606929779
"Frontier ",7,2013,-0.263739615678787
"Furnas ",7,2013,-0.498536467552185
"Gage ",7,2013,-0.69061154127121
"Garden ",7,2013,-0.620593011379242
"Garfield ",7,2013,-0.808882534503937
"Gosper ",7,2013,-0.820701658725739
"Grant ",7,2013,-0.549104630947113
"Greeley ",7,2013,-0.623456716537476
"Hall ",7,2013,-0.756077408790588
"Hamilton ",7,2013,-0.920184075832367
"Harlan ",7,2013,-0.724702477455139
"Hayes ",7,2013,-0.363035649061203
"Hitchcock ",7,2013,-0.302516639232635
"Holt ",7,2013,-0.566948711872101
"Hooker ",7,2013,-0.270069867372513
"Howard ",7,2013,-0.394607275724411
"Jefferson ",7,2013,-0.526169061660767
"Johnson ",7,2013,-0.953872919082642
"Kearney ",7,2013,-0.854791343212128
"Keith ",7,2013,-0.286821484565735
"Keya Paha ",7,2013,0.0447177030146122
"Kimball ",7,2013,-0.454820334911346
"Knox ",7,2013,-0.461784929037094
"Lancaster ",7,2013,-1.21981298923492
"Lincoln ",7,2013,-0.225446432828903
"Logan ",7,2013,-0.138613194227219
"Loup ",7,2013,-0.636826872825623
"Madison ",7,2013,-1.02527558803558
"McPherson ",7,2013,-0.220504179596901
"Merrick ",7,2013,-0.78815883398056
"Morrill ",7,2013,-0.830798447132111
"Nance ",7,2013,-0.622426271438599
"Nemaha ",7,2013,-1.08284628391266
"Nuckolls ",7,2013,0.18618406355381
"Otoe ",7,2013,-1.38213658332825
"Pawnee ",7,2013,-0.411219865083694
"Perkins ",7,2013,-0.172437846660614
"Phelps ",7,2013,-0.976566553115845
"Pierce ",7,2013,-0.760414659976959
"Platte ",7,2013,-1.02801167964935
"Polk ",7,2013,-0.94557386636734
"Red Willow ",7,2013,-0.323151290416718
"Richardson ",7,2013,-0.676806151866913
"Rock ",7,2013,-0.351549029350281
"Saline ",7,2013,-1.03233182430267
"Sarpy ",7,2013,-1.88079273700714
"Saunders ",7,2013,-1.48903548717499
"Scotts Bluff ",7,2013,-1.01503813266754
"Seward ",7,2013,-1.10535764694214
"Sheridan ",7,2013,-0.561101317405701
"Sherman ",7,2013,-0.129344135522842
"Sioux ",7,2013,-0.341787755489349
"Stanton ",7,2013,-1.17726409435272
"Thayer ",7,2013,-0.356478154659271
"Thomas ",7,2013,-0.163374274969101
"Thurston ",7,2013,-1.67937421798706
"Valley ",7,2013,-0.2699855864048
"Washington ",7,2013,-1.83100402355194
"Wayne ",7,2013,-1.1886579990387
"Webster ",7,2013,-0.132560685276985
"Wheeler ",7,2013,-1.09646761417389
"York ",7,2013,-0.974668025970459
"Adams ",8,2013,0.533382296562195
"Antelope ",8,2013,1.03248775005341
"Arthur ",8,2013,-0.359752804040909
"Banner ",8,2013,-0.970709979534149
"Blaine ",8,2013,1.07327616214752
"Boone ",8,2013,0.822346806526184
"Box Butte ",8,2013,0.447398781776428
"Boyd ",8,2013,1.12652254104614
"Brown ",8,2013,1.05285966396332
"Buffalo ",8,2013,0.462270826101303
"Burt ",8,2013,-0.170416817069054
"Butler ",8,2013,-0.748804688453674
"Cass ",8,2013,-1.31737077236176
"Cedar ",8,2013,1.04096221923828
"Chase ",8,2013,-0.253011792898178
"Cherry ",8,2013,0.977813482284546
"Cheyenne ",8,2013,-0.891747713088989
"Clay ",8,2013,0.314287900924683
"Colfax ",8,2013,-0.133928954601288
"Cuming ",8,2013,0.124760590493679
"Custer ",8,2013,0.679247319698334
"Dakota ",8,2013,0.499410778284073
"Dawes ",8,2013,0.895085990428925
"Dawson ",8,2013,-0.0888441652059555
"Deuel ",8,2013,-0.561674416065216
"Dixon ",8,2013,0.804943859577179
"Dodge ",8,2013,-0.386109471321106
"Douglas ",8,2013,-0.990082502365112
"Dundy ",8,2013,-0.199747890233994
"Fillmore ",8,2013,-0.252504348754883
"Franklin ",8,2013,-0.221680492162704
"Frontier ",8,2013,-0.688173711299896
"Furnas ",8,2013,-0.900449693202972
"Gage ",8,2013,-0.55943888425827
"Garden ",8,2013,-0.364018589258194
"Garfield ",8,2013,1.24279797077179
"Gosper ",8,2013,-0.623572528362274
"Grant ",8,2013,0.253755539655685
"Greeley ",8,2013,1.0957453250885
"Hall ",8,2013,0.577483773231506
"Hamilton ",8,2013,0.0799658671021461
"Harlan ",8,2013,-0.689440488815308
"Hayes ",8,2013,-0.351843535900116
"Hitchcock ",8,2013,-0.603586792945862
"Holt ",8,2013,1.34979128837585
"Hooker ",8,2013,0.875899851322174
"Howard ",8,2013,0.852329909801483
"Jefferson ",8,2013,-0.200535401701927
"Johnson ",8,2013,-0.803875684738159
"Kearney ",8,2013,0.110826693475246
"Keith ",8,2013,-0.217812344431877
"Keya Paha ",8,2013,0.954711437225342
"Kimball ",8,2013,-0.817267715930939
"Knox ",8,2013,1.31478500366211
"Lancaster ",8,2013,-1.10830974578857
"Lincoln ",8,2013,0.0703354254364967
"Logan ",8,2013,0.801588535308838
"Loup ",8,2013,1.12877416610718
"Madison ",8,2013,0.633498549461365
"McPherson ",8,2013,0.446609854698181
"Merrick ",8,2013,0.296081840991974
"Morrill ",8,2013,-0.482413589954376
"Nance ",8,2013,0.510059118270874
"Nemaha ",8,2013,-1.12688994407654
"Nuckolls ",8,2013,0.788095474243164
"Otoe ",8,2013,-1.2758504152298
"Pawnee ",8,2013,-0.487226009368896
"Perkins ",8,2013,-0.368676602840424
"Phelps ",8,2013,-0.298253536224365
"Pierce ",8,2013,0.960737407207489
"Platte ",8,2013,0.297886073589325
"Polk ",8,2013,-0.253761261701584
"Red Willow ",8,2013,-0.865686416625977
"Richardson ",8,2013,-0.832273840904236
"Rock ",8,2013,1.28869390487671
"Saline ",8,2013,-0.840606033802032
"Sarpy ",8,2013,-1.16873168945312
"Saunders ",8,2013,-0.97154438495636
"Scotts Bluff ",8,2013,-0.00103728799149394
"Seward ",8,2013,-0.933950543403625
"Sheridan ",8,2013,0.94100683927536
"Sherman ",8,2013,0.765308797359467
"Sioux ",8,2013,0.392599612474442
"Stanton ",8,2013,0.434928327798843
"Thayer ",8,2013,0.149452939629555
"Thomas ",8,2013,1.43392395973206
"Thurston ",8,2013,0.395705372095108
"Valley ",8,2013,0.985826671123505
"Washington ",8,2013,-0.55155348777771
"Wayne ",8,2013,0.882898569107056
"Webster ",8,2013,0.495661526918411
"Wheeler ",8,2013,1.14443075656891
"York ",8,2013,-0.562176406383514
"Adams ",9,2013,-0.111744299530983
"Antelope ",9,2013,-0.394477874040604
"Arthur ",9,2013,0.8684161901474
"Banner ",9,2013,2.14976739883423
"Blaine ",9,2013,0.534934163093567
"Boone ",9,2013,-0.483494400978088
"Box Butte ",9,2013,1.41641211509705
"Boyd ",9,2013,-0.0681639015674591
"Brown ",9,2013,-0.108369022607803
"Buffalo ",9,2013,0.638625800609589
"Burt ",9,2013,-0.506001830101013
"Butler ",9,2013,-0.392118066549301
"Cass ",9,2013,0.187716081738472
"Cedar ",9,2013,-1.02168154716492
"Chase ",9,2013,1.00464880466461
"Cherry ",9,2013,0.0887642949819565
"Cheyenne ",9,2013,2.10487461090088
"Clay ",9,2013,-0.373946458101273
"Colfax ",9,2013,-0.722025215625763
"Cuming ",9,2013,-0.767378747463226
"Custer ",9,2013,0.893620014190674
"Dakota ",9,2013,-0.817542910575867
"Dawes ",9,2013,0.984631419181824
"Dawson ",9,2013,0.901749074459076
"Deuel ",9,2013,1.59765470027924
"Dixon ",9,2013,-0.970466375350952
"Dodge ",9,2013,-0.658068597316742
"Douglas ",9,2013,-0.276607066392899
"Dundy ",9,2013,1.21475553512573
"Fillmore ",9,2013,-0.302937865257263
"Franklin ",9,2013,0.370790153741837
"Frontier ",9,2013,0.86430150270462
"Furnas ",9,2013,0.954038679599762
"Gage ",9,2013,0.156753405928612
"Garden ",9,2013,1.46800482273102
"Garfield ",9,2013,0.568568706512451
"Gosper ",9,2013,0.742189645767212
"Grant ",9,2013,0.998128831386566
"Greeley ",9,2013,0.256972402334213
"Hall ",9,2013,0.0890984460711479
"Hamilton ",9,2013,-0.403027594089508
"Harlan ",9,2013,0.721136212348938
"Hayes ",9,2013,0.780297458171844
"Hitchcock ",9,2013,1.05648910999298
"Holt ",9,2013,0.0542670823633671
"Hooker ",9,2013,0.310911655426025
"Howard ",9,2013,0.240126758813858
"Jefferson ",9,2013,-0.153828486800194
"Johnson ",9,2013,0.210320428013802
"Kearney ",9,2013,0.426245480775833
"Keith ",9,2013,0.801135361194611
"Keya Paha ",9,2013,-0.305833220481873
"Kimball ",9,2013,2.3045060634613
"Knox ",9,2013,-0.542046129703522
"Lancaster ",9,2013,0.001198262674734
"Lincoln ",9,2013,0.747143864631653
"Logan ",9,2013,0.447653412818909
"Loup ",9,2013,0.603455603122711
"Madison ",9,2013,-0.695856690406799
"McPherson ",9,2013,0.271845310926437
"Merrick ",9,2013,-0.311063855886459
"Morrill ",9,2013,1.85275816917419
"Nance ",9,2013,-0.371832758188248
"Nemaha ",9,2013,-0.0189737770706415
"Nuckolls ",9,2013,-0.138909518718719
"Otoe ",9,2013,0.158687114715576
"Pawnee ",9,2013,0.0368718840181828
"Perkins ",9,2013,0.790721654891968
"Phelps ",9,2013,0.764703750610352
"Pierce ",9,2013,-0.834832370281219
"Platte ",9,2013,-0.707545936107635
"Polk ",9,2013,-0.33467635512352
"Red Willow ",9,2013,1.02267003059387
"Richardson ",9,2013,-0.100868985056877
"Rock ",9,2013,0.0863334387540817
"Saline ",9,2013,-0.0686313286423683
"Sarpy ",9,2013,0.0654983818531036
"Saunders ",9,2013,-0.332495301961899
"Scotts Bluff ",9,2013,1.70684802532196
"Seward ",9,2013,-0.222846686840057
"Sheridan ",9,2013,0.911076247692108
"Sherman ",9,2013,0.598487913608551
"Sioux ",9,2013,1.00028800964355
"Stanton ",9,2013,-0.903044819831848
"Thayer ",9,2013,-0.331580251455307
"Thomas ",9,2013,0.0393892116844654
"Thurston ",9,2013,-0.692720115184784
"Valley ",9,2013,0.536775648593903
"Washington ",9,2013,-0.504828155040741
"Wayne ",9,2013,-0.927514433860779
"Webster ",9,2013,0.0360173918306828
"Wheeler ",9,2013,0.243651136755943
"York ",9,2013,-0.417220830917358
"Adams ",10,2013,1.36315131187439
"Antelope ",10,2013,1.8461571931839
"Arthur ",10,2013,0.540951907634735
"Banner ",10,2013,1.82068979740143
"Blaine ",10,2013,1.09768354892731
"Boone ",10,2013,1.69534456729889
"Box Butte ",10,2013,1.71285712718964
"Boyd ",10,2013,1.58542490005493
"Brown ",10,2013,1.31520700454712
"Buffalo ",10,2013,1.25610971450806
"Burt ",10,2013,1.4788978099823
"Butler ",10,2013,1.72125458717346
"Cass ",10,2013,1.04041683673859
"Cedar ",10,2013,1.72176730632782
"Chase ",10,2013,0.169799044728279
"Cherry ",10,2013,1.78759300708771
"Cheyenne ",10,2013,0.99507737159729
"Clay ",10,2013,1.56910848617554
"Colfax ",10,2013,1.79519891738892
"Cuming ",10,2013,1.66835963726044
"Custer ",10,2013,1.06629872322083
"Dakota ",10,2013,1.48578679561615
"Dawes ",10,2013,2.438152551651
"Dawson ",10,2013,0.902643144130707
"Deuel ",10,2013,0.537095725536346
"Dixon ",10,2013,1.72123718261719
"Dodge ",10,2013,1.67872500419617
"Douglas ",10,2013,1.22921705245972
"Dundy ",10,2013,-0.0876327827572823
"Fillmore ",10,2013,1.65447270870209
"Franklin ",10,2013,0.494670331478119
"Frontier ",10,2013,0.456351041793823
"Furnas ",10,2013,0.482209235429764
"Gage ",10,2013,1.22258162498474
"Garden ",10,2013,0.868064165115356
"Garfield ",10,2013,1.36607730388641
"Gosper ",10,2013,0.768236339092255
"Grant ",10,2013,1.02911686897278
"Greeley ",10,2013,1.74413204193115
"Hall ",10,2013,1.53557097911835
"Hamilton ",10,2013,1.59015965461731
"Harlan ",10,2013,0.520652711391449
"Hayes ",10,2013,0.050083827227354
"Hitchcock ",10,2013,-0.0767544955015182
"Holt ",10,2013,1.44947290420532
"Hooker ",10,2013,0.866909682750702
"Howard ",10,2013,1.60624814033508
"Jefferson ",10,2013,1.4472998380661
"Johnson ",10,2013,0.844077348709106
"Kearney ",10,2013,1.10062038898468
"Keith ",10,2013,0.35806542634964
"Keya Paha ",10,2013,1.6264808177948
"Kimball ",10,2013,1.43711054325104
"Knox ",10,2013,1.67042434215546
"Lancaster ",10,2013,1.23326349258423
"Lincoln ",10,2013,0.488715350627899
"Logan ",10,2013,0.714803874492645
"Loup ",10,2013,1.16986572742462
"Madison ",10,2013,1.86869692802429
"McPherson ",10,2013,0.507589936256409
"Merrick ",10,2013,1.73551106452942
"Morrill ",10,2013,1.33152794837952
"Nance ",10,2013,1.77248787879944
"Nemaha ",10,2013,0.426891416311264
"Nuckolls ",10,2013,1.37097716331482
"Otoe ",10,2013,0.793005347251892
"Pawnee ",10,2013,0.745307326316833
"Perkins ",10,2013,0.163853213191032
"Phelps ",10,2013,0.852228045463562
"Pierce ",10,2013,1.76608431339264
"Platte ",10,2013,1.86485981941223
"Polk ",10,2013,1.78923285007477
"Red Willow ",10,2013,0.263013005256653
"Richardson ",10,2013,0.334885627031326
"Rock ",10,2013,1.41294813156128
"Saline ",10,2013,1.53182184696198
"Sarpy ",10,2013,1.21215498447418
"Saunders ",10,2013,1.43884181976318
"Scotts Bluff ",10,2013,1.55909633636475
"Seward ",10,2013,1.59138715267181
"Sheridan ",10,2013,2.11175918579102
"Sherman ",10,2013,1.33693695068359
"Sioux ",10,2013,2.19248294830322
"Stanton ",10,2013,1.84114170074463
"Thayer ",10,2013,1.43505609035492
"Thomas ",10,2013,0.778044700622559
"Thurston ",10,2013,1.52706933021545
"Valley ",10,2013,1.3703066110611
"Washington ",10,2013,1.41805970668793
"Wayne ",10,2013,1.82751047611237
"Webster ",10,2013,1.03694486618042
"Wheeler ",10,2013,1.58331894874573
"York ",10,2013,1.68338406085968
"Adams ",11,2013,0.467836141586304
"Antelope ",11,2013,-0.189085498452187
"Arthur ",11,2013,0.328669548034668
"Banner ",11,2013,-0.273338168859482
"Blaine ",11,2013,-0.175552666187286
"Boone ",11,2013,0.00349472952075303
"Box Butte ",11,2013,0.222187206149101
"Boyd ",11,2013,-0.32070580124855
"Brown ",11,2013,-0.251646757125854
"Buffalo ",11,2013,0.184938028454781
"Burt ",11,2013,0.200101688504219
"Butler ",11,2013,0.385138303041458
"Cass ",11,2013,0.109879091382027
"Cedar ",11,2013,-0.250954121351242
"Chase ",11,2013,0.0599087327718735
"Cherry ",11,2013,-0.23168870806694
"Cheyenne ",11,2013,0.174516916275024
"Clay ",11,2013,0.624769508838654
"Colfax ",11,2013,0.301952749490738
"Cuming ",11,2013,0.214719951152802
"Custer ",11,2013,-0.129933595657349
"Dakota ",11,2013,-0.0741493627429008
"Dawes ",11,2013,-0.0428342148661613
"Dawson ",11,2013,0.177891075611115
"Deuel ",11,2013,0.232173830270767
"Dixon ",11,2013,-0.148395895957947
"Dodge ",11,2013,0.280284821987152
"Douglas ",11,2013,0.141834080219269
"Dundy ",11,2013,-0.172322258353233
"Fillmore ",11,2013,0.638765335083008
"Franklin ",11,2013,0.438805967569351
"Frontier ",11,2013,0.0267482046037912
"Furnas ",11,2013,0.130359694361687
"Gage ",11,2013,0.164114788174629
"Garden ",11,2013,0.350317239761353
"Garfield ",11,2013,-0.219271510839462
"Gosper ",11,2013,0.144594520330429
"Grant ",11,2013,0.184442296624184
"Greeley ",11,2013,-0.0501824207603931
"Hall ",11,2013,0.332946717739105
"Hamilton ",11,2013,0.51587051153183
"Harlan ",11,2013,0.291549801826477
"Hayes ",11,2013,-0.0732592567801476
"Hitchcock ",11,2013,-0.158009737730026
"Holt ",11,2013,-0.312905728816986
"Hooker ",11,2013,0.0353878401219845
"Howard ",11,2013,0.0936701595783234
"Jefferson ",11,2013,0.377666294574738
"Johnson ",11,2013,-0.107574045658112
"Kearney ",11,2013,0.33293405175209
"Keith ",11,2013,0.252954244613647
"Keya Paha ",11,2013,-0.417673766613007
"Kimball ",11,2013,-0.26210156083107
"Knox ",11,2013,-0.380965262651443
"Lancaster ",11,2013,0.233877241611481
"Lincoln ",11,2013,0.0986927822232246
"Logan ",11,2013,-0.0564947091042995
"Loup ",11,2013,-0.339231312274933
"Madison ",11,2013,0.0927035585045815
"McPherson ",11,2013,0.0996915102005005
"Merrick ",11,2013,0.291529923677444
"Morrill ",11,2013,0.264704078435898
"Nance ",11,2013,0.160081639885902
"Nemaha ",11,2013,-0.364226996898651
"Nuckolls ",11,2013,0.672528088092804
"Otoe ",11,2013,-0.0165410153567791
"Pawnee ",11,2013,-0.261374324560165
"Perkins ",11,2013,0.154988154768944
"Phelps ",11,2013,0.260987937450409
"Pierce ",11,2013,-0.0932226255536079
"Platte ",11,2013,0.224353387951851
"Polk ",11,2013,0.390261322259903
"Red Willow ",11,2013,0.0171437598764896
"Richardson ",11,2013,-0.311838746070862
"Rock ",11,2013,-0.328646540641785
"Saline ",11,2013,0.511487603187561
"Sarpy ",11,2013,0.109396368265152
"Saunders ",11,2013,0.232493311166763
"Scotts Bluff ",11,2013,-0.0623454488813877
"Seward ",11,2013,0.478900879621506
"Sheridan ",11,2013,-0.0190969221293926
"Sherman ",11,2013,0.0367816016077995
"Sioux ",11,2013,-0.0884615778923035
"Stanton ",11,2013,0.157366409897804
"Thayer ",11,2013,0.586949944496155
"Thomas ",11,2013,-0.125771373510361
"Thurston ",11,2013,0.063155822455883
"Valley ",11,2013,-0.09420545399189
"Washington ",11,2013,0.219942882657051
"Wayne ",11,2013,-0.0474857464432716
"Webster ",11,2013,0.541631519794464
"Wheeler ",11,2013,-0.177724421024323
"York ",11,2013,0.54831862449646
"Adams ",12,2013,-0.948372781276703
"Antelope ",12,2013,-1.30332434177399
"Arthur ",12,2013,-0.778639316558838
"Banner ",12,2013,-0.967948973178864
"Blaine ",12,2013,-1.0123690366745
"Boone ",12,2013,-1.4119781255722
"Box Butte ",12,2013,0.186719313263893
"Boyd ",12,2013,0.00342987454496324
"Brown ",12,2013,-0.348536312580109
"Buffalo ",12,2013,-1.1341404914856
"Burt ",12,2013,-1.45913922786713
"Butler ",12,2013,-1.21560311317444
"Cass ",12,2013,-1.25078463554382
"Cedar ",12,2013,-1.10781192779541
"Chase ",12,2013,-1.10121500492096
"Cherry ",12,2013,-0.0627205818891525
"Cheyenne ",12,2013,-0.98095715045929
"Clay ",12,2013,-0.971951842308044
"Colfax ",12,2013,-1.29465138912201
"Cuming ",12,2013,-1.40656304359436
"Custer ",12,2013,-1.3499162197113
"Dakota ",12,2013,-1.3859087228775
"Dawes ",12,2013,0.213095590472221
"Dawson ",12,2013,-1.12158000469208
"Deuel ",12,2013,-0.942946672439575
"Dixon ",12,2013,-1.23945689201355
"Dodge ",12,2013,-1.35195696353912
"Douglas ",12,2013,-1.48032593727112
"Dundy ",12,2013,-0.950710594654083
"Fillmore ",12,2013,-0.981158494949341
"Franklin ",12,2013,-0.58996969461441
"Frontier ",12,2013,-0.857727646827698
"Furnas ",12,2013,-0.781023561954498
"Gage ",12,2013,-0.733465850353241
"Garden ",12,2013,-0.564985930919647
"Garfield ",12,2013,-1.33718883991241
"Gosper ",12,2013,-0.94113290309906
"Grant ",12,2013,-0.596614480018616
"Greeley ",12,2013,-1.46125185489655
"Hall ",12,2013,-1.18071973323822
"Hamilton ",12,2013,-1.15684962272644
"Harlan ",12,2013,-0.654760897159576
"Hayes ",12,2013,-0.814830422401428
"Hitchcock ",12,2013,-0.81988000869751
"Holt ",12,2013,-0.637678921222687
"Hooker ",12,2013,-0.791042149066925
"Howard ",12,2013,-1.35044038295746
"Jefferson ",12,2013,-0.773154616355896
"Johnson ",12,2013,-0.688215494155884
"Kearney ",12,2013,-0.748108208179474
"Keith ",12,2013,-1.03351175785065
"Keya Paha ",12,2013,-0.182766124606133
"Kimball ",12,2013,-1.07587015628815
"Knox ",12,2013,-0.855316460132599
"Lancaster ",12,2013,-1.09277141094208
"Lincoln ",12,2013,-1.06542611122131
"Logan ",12,2013,-1.18302237987518
"Loup ",12,2013,-1.19043016433716
"Madison ",12,2013,-1.36751401424408
"McPherson ",12,2013,-1.11622953414917
"Merrick ",12,2013,-1.24594807624817
"Morrill ",12,2013,-0.518905699253082
"Nance ",12,2013,-1.31563770771027
"Nemaha ",12,2013,-0.6571986079216
"Nuckolls ",12,2013,-0.905825614929199
"Otoe ",12,2013,-0.992004990577698
"Pawnee ",12,2013,-0.5111363530159
"Perkins ",12,2013,-1.07088255882263
"Phelps ",12,2013,-0.850460231304169
"Pierce ",12,2013,-1.33072137832642
"Platte ",12,2013,-1.2988600730896
"Polk ",12,2013,-1.21211314201355
"Red Willow ",12,2013,-0.734873354434967
"Richardson ",12,2013,-0.505724549293518
"Rock ",12,2013,-0.439791440963745
"Saline ",12,2013,-0.913075029850006
"Sarpy ",12,2013,-1.43827724456787
"Saunders ",12,2013,-1.25477397441864
"Scotts Bluff ",12,2013,-0.427704602479935
"Seward ",12,2013,-1.0850043296814
"Sheridan ",12,2013,0.228631585836411
"Sherman ",12,2013,-1.40081703662872
"Sioux ",12,2013,-0.00709996512159705
"Stanton ",12,2013,-1.40508794784546
"Thayer ",12,2013,-0.903857946395874
"Thomas ",12,2013,-0.971079707145691
"Thurston ",12,2013,-1.46774208545685
"Valley ",12,2013,-1.51694273948669
"Washington ",12,2013,-1.41018974781036
"Wayne ",12,2013,-1.4085214138031
"Webster ",12,2013,-0.812792778015137
"Wheeler ",12,2013,-1.44490563869476
"York ",12,2013,-1.08415699005127
"Adams ",1,2014,-0.845126092433929
"Antelope ",1,2014,-1.58713030815125
"Arthur ",1,2014,-0.380827516317368
"Banner ",1,2014,0.652337372303009
"Blaine ",1,2014,-1.13034904003143
"Boone ",1,2014,-1.39763581752777
"Box Butte ",1,2014,-0.0370088443160057
"Boyd ",1,2014,-1.28855979442596
"Brown ",1,2014,-1.31517601013184
"Buffalo ",1,2014,-0.507216811180115
"Burt ",1,2014,-1.46355199813843
"Butler ",1,2014,-1.48045456409454
"Cass ",1,2014,-1.43473136425018
"Cedar ",1,2014,-1.28856444358826
"Chase ",1,2014,-0.103494413197041
"Cherry ",1,2014,-1.18924999237061
"Cheyenne ",1,2014,0.200844004750252
"Clay ",1,2014,-0.766830027103424
"Colfax ",1,2014,-1.41920161247253
"Cuming ",1,2014,-1.33688497543335
"Custer ",1,2014,-0.719065606594086
"Dakota ",1,2014,-1.04448401927948
"Dawes ",1,2014,-0.960791707038879
"Dawson ",1,2014,-0.510614514350891
"Deuel ",1,2014,0.231353521347046
"Dixon ",1,2014,-1.18850183486938
"Dodge ",1,2014,-1.49847018718719
"Douglas ",1,2014,-1.58899700641632
"Dundy ",1,2014,0.380328267812729
"Fillmore ",1,2014,-1.0518045425415
"Franklin ",1,2014,-0.616719186306
"Frontier ",1,2014,-0.132843717932701
"Furnas ",1,2014,-0.384827136993408
"Gage ",1,2014,-1.19492816925049
"Garden ",1,2014,0.0781821981072426
"Garfield ",1,2014,-1.38166534900665
"Gosper ",1,2014,-0.375687539577484
"Grant ",1,2014,-0.383703708648682
"Greeley ",1,2014,-1.33582389354706
"Hall ",1,2014,-0.791308104991913
"Hamilton ",1,2014,-1.05983650684357
"Harlan ",1,2014,-0.592223465442657
"Hayes ",1,2014,-0.276961356401443
"Hitchcock ",1,2014,-0.0811364650726318
"Holt ",1,2014,-1.520423412323
"Hooker ",1,2014,-1.00544273853302
"Howard ",1,2014,-0.715046644210815
"Jefferson ",1,2014,-0.943077385425568
"Johnson ",1,2014,-1.33678543567657
